postal_code,lat,lon
169053,1.28575068851142,103.83594085152
169075,1.28896723470825,103.834188484711
169634,1.28751197109177,103.836410580532
169715,1.28345252523339,103.83188270636
188659,1.30207189680192,103.851996042324
190019,1.30370770062522,103.862344547199
208539,1.3113051711141,103.856421771626
209062,1.30871570622013,103.8625704755
210050,1.31313099307775,103.850867852489
217567,1.31243078021903,103.850770929023
217646,1.31649300843498,103.856941466502
218577,1.30894457386777,103.851699014822
219248,1.31255000121962,103.847420540474
219568,1.31167204768648,103.852599796567
228085,1.30380782656484,103.84702376256
228126,1.30394063797865,103.848082058595
229492,1.31039881365697,103.839964342214
229835,1.30737958412843,103.847078807577
229944,1.31030734224291,103.83895719466
238366,1.29610970657652,103.838506457383
238859,1.30387230879994,103.835857545469
239359,1.2928804188083,103.839650939705
239426,1.2920289748282,103.8342559766
239704,1.29942801027084,103.831629627646
239803,1.29816295364733,103.839385074773
239918,1.29208678032575,103.842729086168
239926,1.29678685447683,103.844162425218
247960,1.294400745725,103.816497154619
247964,1.30555243170629,103.823084512144
247974,1.29792399607132,103.814556914209
248668,1.30056530990166,103.824504613072
248922,1.29602160157967,103.815564059488
248935,1.29824751033366,103.809918727139
258352,1.31283861886906,103.826031940569
258850,1.30828402661589,103.808984701618
259226,1.31973695760893,103.811846479607
259367,1.31874454303372,103.820233186205
259708,1.31643963008359,103.835487584433
259760,1.32257316934913,103.814245542255
259810,1.31710101079239,103.834056878975
259887,1.31514455842814,103.834011490726
266774,1.31811007976306,103.806787274831
267211,1.32402554036861,103.796786630296
267828,1.31286097636488,103.796123267353
268155,1.31804545639093,103.805593236532
268669,1.32837216696356,103.796570471398
268910,1.32178569263784,103.810754240842
269735,1.32537840511668,103.8007790814
270005,1.31269310627626,103.788308828224
270015,1.30914384420468,103.788419923521
270024,1.30896882726148,103.785517569273
271004,1.30796826743788,103.795646469655
271011,1.30905394546184,103.794063120888
275748,1.31104916811064,103.794145546471
277114,1.31819883161007,103.778897935785
277618,1.32840952045465,103.793207325664
278418,1.31025414286293,103.799257712029
278886,1.31396624076253,103.779997537591
278967,1.31027747574118,103.795371163103
279050,1.3136750780732,103.783180793585
279621,1.31232576631752,103.789595737544
287421,1.32772462834932,103.806971518547
287771,1.33120392562192,103.798236529621
288453,1.32672697822028,103.810688683497
288712,1.33238993216703,103.801672365491
289758,1.34516582732223,103.790611837813
289892,1.32721938134462,103.813378955507
298135,1.33348689659048,103.839103131527
299814,1.33000348667635,103.816467275963
307584,1.31508986468659,103.8446474854
307903,1.32117913758975,103.842384045711
307966,1.31719739808808,103.841034923233
307970,1.31798740095127,103.841298113497
307987,1.31978249878705,103.842142960008
308433,1.32122164173383,103.845997101992
309007,1.31930872020019,103.832058809956
309063,1.31563175498381,103.838006653091
309198,1.32013076462027,103.840793907045
309936,1.3191576598967,103.83451603479
309975,1.32382852732528,103.848363903326
310045,1.33586536681806,103.853751152895
310055,1.33735976862599,103.85119779562
310131,1.3379617298204,103.843250722733
310157,1.3322421486487,103.845643059432
310190,1.33297850289872,103.848761042692
310205,1.34220948332494,103.847727620222
310236,1.34027351637589,103.852085014347
311014,1.33626821074683,103.858315234224
311146,1.33435697144389,103.845404214537
311261,1.33372621378708,103.855718395843
311401,1.33992471478482,103.843564620059
