subzone,planning_area,supply,n_centres,pct_full_avg,demand_2026,organic_2026,bto_2026,gap_2026,demand_2027,organic_2027,bto_2027,gap_2027,demand_2028,organic_2028,bto_2028,gap_2028,demand_2029,organic_2029,bto_2029,gap_2029,demand_2030,organic_2030,bto_2030,gap_2030,demand_2031,organic_2031,bto_2031,gap_2031,gap_trend,centres_needed_2031,category,bto_share_2031,first_deficit_year,supply_younger,supply_older,demand_younger_2026,demand_older_2026,gap_younger_2026,gap_older_2026,demand_younger_2027,demand_older_2027,gap_younger_2027,gap_older_2027,demand_younger_2028,demand_older_2028,gap_younger_2028,gap_older_2028,demand_younger_2029,demand_older_2029,gap_younger_2029,gap_older_2029,demand_younger_2030,demand_older_2030,gap_younger_2030,gap_older_2030,demand_younger_2031,demand_older_2031,gap_younger_2031,gap_older_2031
Yew Tee,Choa Chu Kang,1000.0,10.0,0.52,1014.5907531919054,1005.0707531919054,9.520000000000001,14.590753191905378,1014.0963320457765,995.0563320457766,19.040000000000003,14.096332045776535,1004.2922597143908,985.2522597143908,19.040000000000003,4.292259714390752,994.6943568005881,975.6543568005882,19.040000000000003,-5.305643199411861,985.2985271920359,966.2585271920359,19.040000000000003,-14.701472807964137,976.1007564018372,957.0607564018372,19.040000000000003,-23.899243598162798,-38.489996790068176,0.0,Urgent: deficit today,0.019506183019657137,2026.0,570.0,380.0,534.5240561242161,480.0666970676893,-35.475943875783855,100.06669706768929,530.0528449218899,484.0434871238866,-39.947155078110086,104.04348712388662,519.7332442886878,484.559015425703,-50.26675571131216,104.55901542570302,509.6192560444112,485.07510075617694,-60.3807439555888,105.07510075617694,499.7067834748574,485.5917437171785,-70.29321652514261,105.59174371717847,489.9918114906098,486.1089449112274,-80.00818850939021,106.10894491122741
Pasir Ris Wafer Fab Park,Pasir Ris,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Comfortable,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trafalgar,Hougang,1400.0,14.0,0.16428571428571428,2149.1886336607886,1410.2686336607887,738.9200000000001,749.1886336607886,2132.266175655389,1393.3461756553888,738.9200000000001,732.2661756553889,2115.692964431545,1376.7729644315452,738.9200000000001,715.6929644315451,2099.462054486683,1360.542054486683,738.9200000000001,699.462054486683,2083.566638717658,1344.6466387176577,738.9200000000001,683.566638717658,2068.0000456632406,1329.0800456632408,738.9200000000001,668.0000456632406,-81.18858799754798,7.0,Urgent: deficit today,0.35731140410251616,2026.0,710.0,573.3333333333334,1348.4077563668461,800.7808772939428,638.4077563668461,227.44754396060944,1330.9103826710016,801.3557929843872,620.9103826710016,228.02245965105385,1313.7616345599452,801.9313298716002,603.7616345599452,228.59799653826678,1296.9545658598972,802.5074886267854,586.9545658598972,229.17415529345203,1280.4823687957858,803.0842699218717,570.4823687957858,229.75093658853837,1264.3383712337272,803.6616744295137,554.3383712337272,230.32834109618034
Teck Whye,Choa Chu Kang,1100.0,11.0,0.3090909090909091,682.9698041820823,486.96980418208227,196.00000000000003,-417.03019581791773,1007.6928102491148,481.29281024911484,526.4,-92.30718975088519,1332.5332769870645,475.73327698706447,856.8000000000001,232.53327698706448,1327.088868756244,470.28886875624397,856.8000000000001,227.08886875624398,1321.7572964583853,464.9572964583853,856.8000000000001,221.75729645838533,1316.536316609333,459.73631660933296,856.8000000000001,216.53631660933297,633.5665124272507,3.0,Emerging: deficit by 2031,0.650798606305553,2028.0,610.0,423.33333333333337,420.0464377806449,262.9233664014374,-189.9535622193551,-160.40996693189595,624.4169106649065,383.27589958420833,14.416910664906482,-40.05743374912504,828.904620471486,503.62865651557854,218.90462047148606,80.29532318224517,823.2526858643903,503.8361828918538,213.2526858643903,80.50284955852044,817.7133629578749,504.0439335005105,207.7133629578749,80.71060016717712,812.2844080255013,504.2519085838318,202.2844080255013,80.9185752504984
Choa Chu Kang Central,Choa Chu Kang,900.0,9.0,0.5777777777777778,593.5011999921832,593.5011999921832,0.0,-306.49880000781684,587.4495897382913,587.4495897382913,0.0,-312.55041026170875,581.5247928558123,581.5247928558123,0.0,-318.4752071441877,575.7242893983405,575.7242893983405,0.0,-324.2757106016595,570.0456096353051,570.0456096353051,0.0,-329.95439036469486,564.486333051455,564.486333051455,0.0,-335.51366694854505,-29.01486694072821,0.0,Relocation candidate,0.0,,403.3333333333333,413.33333333333337,318.6338359786384,274.8673640135448,-84.69949735469493,-138.4659693197886,312.2852313633321,275.16435837495914,-91.0481019700012,-138.16897495837424,306.06311921684255,275.46167363896967,-97.27021411649076,-137.8716596943637,299.9649792460287,275.75931015231174,-103.36835408730462,-137.57402318102163,293.9883413732095,276.0572682620957,-109.34499196012382,-137.27606507123767,288.13078473564843,276.35554831580646,-115.20254859768488,-136.9777850175269
Fajar,Bukit Panjang,1100.0,11.0,0.36363636363636365,1018.172889826174,1018.172889826174,0.0,-81.82711017382599,1006.7850754553285,1006.7850754553285,0.0,-93.21492454467148,995.6337721223683,995.6337721223683,0.0,-104.36622787763167,984.714277863534,984.714277863534,0.0,-115.285722136466,974.021984410343,974.021984410343,0.0,-125.97801558965705,963.5523753227745,963.5523753227745,0.0,-136.44762467722546,-54.62051450339948,0.0,Relocation candidate,0.0,,540.0,460.0,594.5241085942887,423.6487812318855,54.52410859428869,-36.35121876811451,582.6785414462172,424.10653400911133,42.678541446217196,-35.89346599088867,571.0689907338648,424.56478138850366,31.06899073386478,-35.43521861149634,559.6907539590535,425.0235239044805,19.690753959053495,-34.9764760955195,548.5392223183055,425.48276209203743,8.53922231830552,-34.51723790796257,537.6098788360271,425.9424964867476,-2.3901211639729354,-34.05750351325241
Senja,Bukit Panjang,700.0,7.0,0.2761904761904762,1221.9267443754688,782.0467443754687,439.88,521.9267443754688,1213.5486192995866,773.6686192995866,439.88,513.5486192995866,1205.3452074083284,765.4652074083284,439.88,505.3452074083284,1197.3130360474286,757.4330360474286,439.88,497.31303604742857,1189.4487017624429,749.5687017624427,439.88,489.44870176244285,1181.7488689199884,741.8688689199884,439.88,481.74886891998835,-40.17787545548049,5.0,Urgent: deficit today,0.3722279847849658,2026.0,335.0,273.33333333333337,719.0166054561503,502.91013891931857,384.0166054561503,229.5768055859852,710.2679186082281,503.28070069135845,375.2679186082281,229.94736735802508,701.6935445526999,503.6516628556285,366.6935445526999,230.31832952229513,693.290010202676,504.0230258447526,358.29001020267594,230.68969251141925,685.0539116706202,504.39479009182253,350.0539116706202,231.06145675848916,676.981912889591,504.7669560303974,341.98191288959094,231.43362269706404
Saujana,Bukit Panjang,1000.0,10.0,0.37,1009.2436734668216,1009.2436734668216,0.0,9.243673466821633,997.9278316656556,997.9278316656556,0.0,-2.072168334344383,986.846952423171,986.846952423171,0.0,-13.153047576828953,975.9963645045281,975.9963645045281,0.0,-24.00363549547194,965.3714897577737,965.3714897577737,0.0,-34.6285102422263,954.9678412592282,954.9678412592282,0.0,-45.03215874077182,-54.27583220759345,0.0,Urgent: deficit today,0.0,2026.0,530.0,353.33333333333337,590.6383301067443,418.6053433600773,60.63833010674432,65.27201002674394,578.8701849661766,419.0576466994791,48.870184966176566,65.72431336614574,567.3365136702448,419.51043875292623,37.33651367024481,66.17710541959286,556.0326444560532,419.96372004847484,26.032644456053163,66.63038671514147,544.9539986430225,420.4174911147512,14.953998643022487,67.08415778141784,534.0960887782752,420.871752480953,4.0960887782752025,67.5384191476196
Seletar Hills,Serangoon,800.0,8.0,0.25,336.2500438373578,336.2500438373578,0.0,-463.7499561626422,332.9404355100615,332.9404355100615,0.0,-467.0595644899385,329.700432201379,329.700432201379,0.0,-470.299567798621,326.5286510271988,326.5286510271988,0.0,-473.4713489728012,323.42373666089406,323.42373666089406,0.0,-476.57626333910594,320.3843607842591,320.3843607842591,0.0,-479.6156392157409,-15.865683053098678,0.0,Comfortable,0.0,,460.0,306.6666666666667,174.86003193949668,161.39001189786114,-285.1399680605033,-145.27665476880554,171.37604160182858,161.5643939082329,-288.62395839817145,-145.1022727584338,167.9614678629014,161.7389643384776,-292.0385321370986,-144.9277023281891,164.61492763501573,161.91372339218307,-295.38507236498424,-144.7529432744836,161.33506538773693,162.0886712731571,-298.6649346122631,-144.57799539350958,158.12055259883147,162.26380818542765,-301.87944740116853,-144.40285848123904
Compassvale,Sengkang,1000.0,10.0,0.17,1110.3995726903565,1110.3995726903565,0.0,110.39957269035654,1097.9687209981396,1097.9687209981396,0.0,97.96872099813959,1085.7960207798797,1085.7960207798797,0.0,85.79602077987965,1073.876339825582,1073.876339825582,0.0,73.87633982558191,1062.2046481939517,1062.2046481939517,0.0,62.2046481939517,1050.7760161747594,1050.7760161747594,0.0,50.776016174759434,-59.6235565155971,1.0,Urgent: deficit today,0.0,2026.0,495.0,380.0,648.9250074199099,461.4745652704467,153.9250074199099,81.4745652704467,635.995532166786,461.9731888313534,140.995532166786,81.97318883135341,623.3236696245452,462.47235115533437,128.32366962454523,82.47235115533437,610.9042870010584,462.9720528245235,115.90428700105838,82.97205282452347,598.7323537722681,463.4722944216836,103.73235377226808,83.47229442168361,586.8029396445523,463.9730765302072,91.80293964455234,83.97307653020721
Yio Chu Kang East,Ang Mo Kio,600.0,6.0,0.3333333333333333,105.04167771107929,105.04167771107929,0.0,-494.9583222889207,103.84924581252452,103.84924581252452,0.0,-496.1507541874755,102.6815454203286,102.6815454203286,0.0,-497.3184545796714,101.53808482405422,101.53808482405422,0.0,-498.46191517594576,100.41838211146104,100.41838211146104,0.0,-499.581617888539,99.32196497328319,99.32196497328319,0.0,-500.6780350267168,-5.719712737796101,0.0,Comfortable,0.0,,303.3333333333333,246.66666666666669,62.172455800709926,42.86922191036937,-241.16087753262337,-203.79744475629732,60.93370368065017,42.91554213187435,-242.39962965268313,-203.75112453479232,59.71963301792049,42.96191240240811,-243.6137003154128,-203.70475426425858,58.5297520480056,43.008332776048626,-244.8035812853277,-203.65833389061805,57.363578804528686,43.05480330693236,-245.96975452880463,-203.61186335973434,56.22064092402897,43.10132404925422,-247.11269240930434,-203.56534261741245
Yio Chu Kang,Ang Mo Kio,400.0,4.0,0.3,0.0,0.0,0.0,-400.0,0.0,0.0,0.0,-400.0,0.0,0.0,0.0,-400.0,0.0,0.0,0.0,-400.0,0.0,0.0,0.0,-400.0,0.0,0.0,0.0,-400.0,0.0,0.0,Comfortable,0.0,,230.0,153.33333333333334,0.0,0.0,-230.0,-153.33333333333334,0.0,0.0,-230.0,-153.33333333333334,0.0,0.0,-230.0,-153.33333333333334,0.0,0.0,-230.0,-153.33333333333334,0.0,0.0,-230.0,-153.33333333333334,0.0,0.0,-230.0,-153.33333333333334
Loyang West,Pasir Ris,100.0,1.0,1.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,-100.0,0.0,0.0,Comfortable,0.0,,50.0,50.0,0.0,0.0,-50.0,-50.0,0.0,0.0,-50.0,-50.0,0.0,0.0,-50.0,-50.0,0.0,0.0,-50.0,-50.0,0.0,0.0,-50.0,-50.0,0.0,0.0,-50.0,-50.0
Tagore,Ang Mo Kio,400.0,4.0,0.0,159.77463525145828,159.77463525145828,0.0,-240.22536474854172,158.23323938015366,158.23323938015366,0.0,-241.76676061984634,156.72432918747074,156.72432918747074,0.0,-243.27567081252926,155.24725933109602,155.24725933109602,0.0,-244.75274066890398,153.80139732887937,153.80139732887937,0.0,-246.19860267112063,152.38612330260455,152.38612330260455,0.0,-247.61387669739545,-7.388511948853733,0.0,Comfortable,0.0,,220.0,146.66666666666669,81.60134823843178,78.1732870130265,-138.3986517615682,-68.49337965364019,79.97548608085333,78.2577532993003,-140.02451391914667,-68.40891336736638,78.38201833602065,78.34231085145008,-141.61798166397935,-68.3243558152166,76.82029956300735,78.42695976808868,-143.17970043699265,-68.239706898578,75.28969718094389,78.51170014793549,-144.7103028190561,-68.1549665187312,73.78959121278803,78.59653208981652,-146.21040878721197,-68.07013457685017
Pasir Ris Park,Pasir Ris,800.0,8.0,0.25,325.0055087094777,325.0055087094777,0.0,-474.9944912905223,321.6021300612053,321.6021300612053,0.0,-478.3978699387947,318.2698813582668,318.2698813582668,0.0,-481.7301186417332,315.00734896218205,315.00734896218205,0.0,-484.99265103781795,311.8131474043186,311.8131474043186,0.0,-488.1868525956814,308.6859188246271,308.6859188246271,0.0,-491.3140811753729,-16.319589884850586,0.0,Comfortable,0.0,,470.0,313.3333333333333,178.74581042704102,146.25969828243666,-291.254189572959,-167.07363505089666,175.18439808186923,146.41773197933605,-294.81560191813077,-166.91560135399726,171.69394492652143,146.5759364317453,-298.30605507347855,-166.757396901588,168.2730371380161,146.7343118241659,-301.7269628619839,-166.59902150916741,164.92028906301996,146.89285834129862,-305.07971093698006,-166.4404749920347,161.63434265658327,147.0515761680438,-308.36565734341673,-166.28175716528952
Choa Chu Kang North,Choa Chu Kang,1200.0,12.0,0.45,612.7236922625285,612.7236922625285,0.0,-587.2763077374715,606.4479901428615,606.4479901428615,0.0,-593.5520098571385,600.3037380000384,600.3037380000384,0.0,-599.6962619999616,594.2883236913501,594.2883236913501,0.0,-605.7116763086499,588.3991871270836,588.3991871270836,0.0,-611.6008128729164,582.6338192334023,582.6338192334023,0.0,-617.3661807665977,-30.089873029126238,0.0,Relocation candidate,0.0,,610.0,523.3333333333334,330.2911714412715,282.432520821257,-279.7088285587285,-240.90081251207636,323.71030080345395,282.73768933940755,-286.28969919654605,-240.59564399392582,317.2605504077027,283.04318759233576,-292.7394495922973,-240.29014574099762,310.93930775502974,283.34901593632037,-299.06069224497026,-239.984317397013,304.74401239905865,283.6551747280249,-305.25598760094135,-239.67815860530845,298.6721549089039,283.9616643244984,-311.3278450910961,-239.371669008835
Rivervale,Sengkang,2200.0,22.0,0.2,2443.090616272741,1743.090616272741,700.0000000000001,243.09061627274104,2424.5688783838973,1724.5688783838973,700.0000000000001,224.5688783838973,2406.433689148354,1706.4336891483538,700.0000000000001,206.433689148354,2388.677365718963,1688.6773657189628,700.0000000000001,188.67736571896285,2371.292378345543,1671.292378345543,700.0000000000001,171.29237834554306,2354.2713473245285,1654.2713473245285,700.0000000000001,154.2713473245285,-88.81926894821254,2.0,Urgent: deficit today,0.2973319115468585,2026.0,1215.0,760.0,1416.899167340638,1026.1914489321032,201.8991673406381,266.1914489321032,1397.5436654647042,1027.025212919193,182.5436654647042,267.0252129191931,1378.5738113595532,1027.8598777888005,163.57381135955325,267.85987778880053,1359.981921204633,1028.69544451433,144.98192120463295,268.6954445143299,1341.7604642753063,1029.531914070237,126.76046427530628,269.531914070237,1323.902059892498,1030.3692874320304,108.90205989249807,270.36928743203043
Yio Chu Kang North,Ang Mo Kio,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Comfortable,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yunnan,Jurong West,2200.0,22.0,0.1272727272727273,1794.2319476330717,1564.6319476330718,229.60000000000002,-405.76805236692826,1778.0476234418666,1548.4476234418664,229.60000000000002,-421.95237655813344,1762.2019598669926,1532.6019598669925,229.60000000000002,-437.79804013300736,1746.688226781886,1517.088226781886,229.60000000000002,-453.311773218114,1731.4998281729781,1501.899828172978,229.60000000000002,-468.50017182702186,1716.6302994675843,1487.0302994675842,229.60000000000002,-483.36970053241566,-77.6016481654874,0.0,Relocation candidate,0.13375040628795312,,1140.0,876.6666666666667,997.094579681308,797.1373679517637,-142.905420318692,-79.529298714903,980.13916003799,797.9084634038765,-159.86083996201,-78.75820326279029,963.5215678418778,798.6803920251148,-176.47843215812225,-77.98627464155197,947.2350720661675,799.4531547157186,-192.7649279338325,-77.21351195094815,931.2730757960774,800.2267523769007,-208.72692420392264,-76.43991428976608,915.6291135567374,801.001185910847,-224.37088644326263,-75.66548075581977
Lorong Chuan,Serangoon,600.0,6.0,0.20000000000000004,211.03461463904588,211.03461463904588,0.0,-388.9653853609541,208.89564045900784,208.89564045900784,0.0,-391.10435954099216,206.8015162387407,206.8015162387407,0.0,-393.1984837612593,204.7513507791217,204.7513507791217,0.0,-395.2486492208783,202.74427064028836,202.74427064028836,0.0,-397.2557293597116,200.77941978779748,200.77941978779748,0.0,-399.22058021220255,-10.255194851248461,0.0,Comfortable,0.0,,360.0,240.0,112.68757613878674,98.34703850025912,-247.31242386121326,-141.65296149974088,110.44233792117842,98.45330253782942,-249.55766207882158,-141.54669746217058,108.24183484498091,98.55968139375977,-251.75816515501907,-141.44031860624023,106.08517558701014,98.66617519211157,-253.91482441298984,-141.33382480788845,103.97148658320825,98.7727840570801,-256.0285134167917,-141.22721594291988,101.89991167480251,98.87950811299497,-258.1000883251975,-141.12049188700502
Hong Kah,Jurong West,1900.0,19.0,0.22017543859649125,1276.3753051978867,1276.3753051978867,0.0,-623.6246948021133,1362.731378517517,1262.491378517517,100.24000000000001,-537.268621482483,1449.3765581748853,1248.8965581748853,200.48000000000002,-450.6234418251147,1436.065097365689,1235.585097365689,200.48000000000002,-463.9349026343109,1423.0313638021205,1222.5513638021205,200.48000000000002,-476.9686361978795,1410.2698374312015,1209.7898374312015,200.48000000000002,-489.7301625687985,133.89453223331475,0.0,Comfortable,0.14215719196347076,,985.0,740.0,726.6405771707972,549.7347280270895,-258.3594228292028,-190.26527197291045,775.9517526766896,586.7796258408274,-209.04824732331042,-153.2203741591726,825.5513927151277,623.8251654597575,-159.4486072848723,-116.1748345402425,811.6446588792473,624.4204384864416,-173.35534112075266,-115.57956151355836,798.0150090961108,625.0163547060096,-186.98499090388918,-114.98364529399043,784.6569226177704,625.6129148134311,-200.34307738222958,-114.38708518656892
Seletar,Seletar,100.0,1.0,0.2,6.40749742344845,6.40749742344845,0.0,-93.59250257655155,6.332800134856774,6.332800134856774,0.0,-93.66719986514323,6.259648381408743,6.259648381408743,0.0,-93.74035161859126,6.188011431003211,6.188011431003211,0.0,-93.81198856899678,6.117859163926123,6.117859163926123,0.0,-93.88214083607387,6.0491620606491185,6.0491620606491185,0.0,-93.95083793935088,-0.3583353627993233,0.0,Comfortable,0.0,,60.0,40.0,3.8857784875443704,2.5217189359040804,-56.11422151245563,-37.47828106409592,3.8083564800406355,2.524443654816139,-56.191643519959364,-37.47555634518386,3.732477063620031,2.5271713177887123,-56.26752293637997,-37.472828682211286,3.65810950300035,2.5299019280028605,-56.34189049699965,-37.47009807199714,3.585223675283043,2.5326354886430797,-56.414776324716954,-37.46736451135692,3.5137900577518106,2.535372002897307,-56.48620994224819,-37.464627997102696
Pang Sua,Sungei Kadut,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Comfortable,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seletar Aerospace Park,Seletar,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Comfortable,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Khatib,Yishun,300.0,3.0,0.13333333333333333,201.15413906280605,201.15413906280605,0.0,-98.84586093719395,198.84124783537615,198.84124783537615,0.0,-101.15875216462385,375.3562711414598,196.57627114145976,178.78000000000003,75.35627114145979,551.9182562891025,194.3582562891024,357.56000000000006,251.9182562891025,549.746269570353,192.1862695703529,357.56000000000006,249.74626957035298,547.6193958830199,190.05939588301993,357.56000000000006,247.61939588301993,346.4652568202139,3.0,Emerging: deficit by 2031,0.6529352369330258,2028.0,160.0,106.66666666666667,120.4591331138755,80.69500594893057,-39.540866886124505,-25.9716607177361,118.0590508812597,80.78219695411644,-41.940949118740306,-25.884469712550228,229.4758798813119,145.88039126014792,69.4758798813119,39.213724593481246,340.93957641119266,210.97867987790977,180.93957641119266,104.3120132112431,338.6801157519562,211.06615381839677,178.68011575195618,104.3994871517301,336.465673608488,211.15372227453204,176.46567360848798,104.48705560786537
Mandai West,Mandai,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Comfortable,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Coney Island,Punggol,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Comfortable,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yishun South,Yishun,1600.0,16.0,0.19583333333333333,1176.125748263853,1176.125748263853,0.0,-423.874251736147,1161.6437783117701,1161.6437783117701,0.0,-438.3562216882299,1147.4600259849583,1147.4600259849583,0.0,-452.5399740150417,1133.568559911551,1133.568559911551,0.0,-466.4314400884491,1119.9635669103077,1119.9635669103077,0.0,-480.0364330896923,1106.6393496357443,1106.6393496357443,0.0,-493.36065036425566,-69.48639862810865,0.0,Relocation candidate,0.0,,870.0,580.0,749.9552480960635,426.1705001677896,-120.04475190393646,-153.8294998322104,735.0128006478426,426.6309776639275,-134.9871993521574,-153.36902233607248,720.3680732786661,427.0919527062923,-149.6319267213339,-152.90804729370768,706.0151340790675,427.5534258324834,-163.98486592093252,-152.4465741675166,691.9481693296273,428.0153975806805,-178.05183067037274,-151.98460241931951,678.1614811460995,428.4778684896449,-191.8385188539005,-151.5221315103551
Reservoir View,Sungei Kadut,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Comfortable,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Woodlands East,Woodlands,4200.0,42.0,0.3761904761904762,3483.0937279793625,3258.8137279793623,224.28,-716.9062720206375,3446.131063843077,3221.8510638430766,224.28,-753.8689361569232,3409.9350793479757,3185.6550793479755,224.28,-790.0649206520243,3374.490531473684,3150.2105314736837,224.28,-825.5094685263161,3339.7824809439353,3115.502480943935,224.28,-860.2175190560647,3305.796286174677,3081.5162861746767,224.28,-894.2037138253231,-177.2974418046856,0.0,Relocation candidate,0.06784447091854139,,2230.0,1586.6666666666667,2070.0697661856443,1413.0239617937182,-159.9302338143557,-173.64270487294857,2031.6684504637915,1414.462613379285,-198.3315495362085,-172.20405328738184,1994.032259919172,1415.9028194288037,-235.96774008082798,-170.76384723786305,1957.14594985181,1417.344581621874,-272.85405014819,-169.32208504479263,1920.9945793040256,1418.7879016399097,-309.0054206959744,-167.87876502675704,1885.5635050085343,1420.2327811661419,-344.4364949914657,-166.43388550052487
Sembawang Central,Sembawang,1900.0,19.0,0.19473684210526318,1633.7509367860114,1200.3109367860113,433.44000000000005,-266.2490632139886,1620.1113048817672,1186.6713048817671,433.44000000000005,-279.8886951182328,1606.754538293476,1173.3145382934758,433.44000000000005,-293.2454617065241,1593.675013081619,1160.235013081619,433.44000000000005,-306.324986918381,1580.8672173735545,1147.4272173735544,433.44000000000005,-319.13278262644553,1568.3257491306588,1134.8857491306587,433.44000000000005,-331.6742508693412,-65.4251876553526,0.0,Relocation candidate,0.27637115582669025,,985.0,706.6666666666667,986.9229177660743,646.8280190199371,1.9229177660743062,-59.83864764672967,972.7546903928908,647.3566144888764,-12.24530960710922,-59.31005217779034,958.8687571879203,647.8857811055557,-26.131242812079677,-58.78088556111106,945.2594935945186,648.4155194871004,-39.74050640548137,-58.251147179566374,931.9213871222514,648.945830251303,-53.07861287774858,-57.72083641536369,918.8490351140358,649.4767140166231,-66.15096488596419,-57.189952650043665
Greenwood Park,Woodlands,100.0,1.0,0.8,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,-100.0,0.0,0.0,Comfortable,0.0,,50.0,33.333333333333336,0.0,0.0,-50.0,-33.333333333333336,0.0,0.0,-50.0,-33.333333333333336,0.0,0.0,-50.0,-33.333333333333336,0.0,0.0,-50.0,-33.333333333333336,0.0,0.0,-50.0,-33.333333333333336,0.0,0.0,-50.0,-33.333333333333336
Sembawang East,Sembawang,900.0,9.0,0.35555555555555557,1907.1422564735317,1018.7022564735315,888.4400000000002,1007.1422564735317,1891.3475020277833,1002.9075020277833,888.4400000000002,991.3475020277833,1875.8723141813873,987.4323141813871,888.4400000000002,975.8723141813873,1860.7103310013158,972.2703310013155,888.4400000000002,960.7103310013158,1845.8553173182518,957.4153173182517,888.4400000000002,945.8553173182518,1831.3011622008962,942.8611622008959,888.4400000000002,931.3011622008962,-75.84109427263547,10.0,Urgent: deficit today,0.4851413947295563,2026.0,460.0,306.6666666666667,1369.727056012594,537.4152004609377,909.727056012594,230.74853379427105,1353.7007004593206,537.6468015684627,893.7007004593206,230.98013490179602,1337.9936612602557,537.8786529211316,877.9936612602557,231.21198625446488,1322.5995762119815,538.1107547893341,862.5995762119815,231.44408812266744,1307.5122098744991,538.3431074437527,847.5122098744991,231.67644077708604,1292.725451045534,538.5757111553621,832.7254510455341,231.90904448869543
Senoko West,Woodlands,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Comfortable,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
